Date,JPM,C,GS,BAC,MS
2018-08-08,117.79000091552734,72.88999938964844,236.3699951171875,31.799999237060547,50.119998931884766
2018-08-09,116.87999725341797,71.9800033569336,233.77999877929688,31.600000381469727,49.439998626708984
2018-08-10,115.7300033569336,70.26000213623047,229.61000061035156,31.190000534057617,48.38999938964844
2018-08-13,113.88999938964844,69.16000366210938,226.86000061035156,30.479999542236328,47.349998474121094
2018-08-14,114.6500015258789,70.01000213623047,229.55999755859375,30.790000915527344,47.86000061035156
2018-08-15,113.69999694824219,68.6500015258789,229.25,30.360000610351562,47.45000076293945
2018-08-16,114.7699966430664,69.55999755859375,233.0,30.719999313354492,48.29999923706055
2018-08-17,114.7699966430664,69.66999816894531,233.3800048828125,30.739999771118164,48.369998931884766
2018-08-20,114.62000274658203,70.52999877929688,235.77999877929688,30.8700008392334,48.290000915527344
2018-08-21,115.31999969482422,71.23999786376953,238.64999389648438,31.020000457763672,48.540000915527344
2018-08-22,114.97000122070312,71.12000274658203,239.33999633789062,30.979999542236328,48.599998474121094
2018-08-23,114.7300033569336,70.80999755859375,236.33999633789062,30.84000015258789,48.130001068115234
2018-08-24,114.68000030517578,70.66999816894531,235.11000061035156,30.889999389648438,48.13999938964844
2018-08-27,116.70999908447266,72.38999938964844,242.60000610351562,31.309999465942383,49.88999938964844
2018-08-28,116.13999938964844,72.37999725341797,242.3699951171875,31.270000457763672,50.0
2018-08-29,115.76000213623047,72.52999877929688,241.39999389648438,31.139999389648438,49.95000076293945
2018-08-30,115.19000244140625,71.45999908447266,239.39999389648438,31.010000228881836,49.29999923706055
2018-08-31,114.58000183105469,71.23999786376953,237.80999755859375,30.93000030517578,48.83000183105469
2018-09-04,115.1500015258789,71.4000015258789,237.66000366210938,31.139999389648438,48.709999084472656
2018-09-05,114.58999633789062,71.16999816894531,237.55999755859375,31.18000030517578,48.720001220703125
2018-09-06,114.0999984741211,70.11000061035156,234.52000427246094,30.850000381469727,47.93000030517578
2018-09-07,114.31999969482422,69.63999938964844,233.91000366210938,30.860000610351562,48.220001220703125
2018-09-10,113.70999908447266,69.62999725341797,231.91000366210938,30.81999969482422,47.939998626708984
2018-09-11,114.43000030517578,69.43000030517578,230.2100067138672,30.850000381469727,47.86000061035156
2018-09-12,113.08000183105469,70.51000213623047,228.14999389648438,30.43000030517578,47.47999954223633
2018-09-13,113.5199966430664,70.1500015258789,228.3300018310547,30.139999389648438,47.720001220703125
2018-09-14,113.5,70.54000091552734,229.24000549316406,30.3700008392334,48.189998626708984
2018-09-17,113.83999633789062,70.87999725341797,227.88999938964844,30.280000686645508,47.68000030517578
2018-09-18,114.30000305175781,71.36000061035156,228.88999938964844,30.209999084472656,47.849998474121094
2018-09-19,117.62000274658203,73.72000122070312,235.5800018310547,31.0,49.099998474121094
2018-09-20,118.62999725341797,74.79000091552734,237.39999389648438,31.190000534057617,49.880001068115234
2018-09-21,117.8499984741211,74.1500015258789,235.33999633789062,31.030000686645508,49.40999984741211
2018-09-24,116.72000122070312,73.83999633789062,232.89999389648438,30.739999771118164,48.560001373291016
2018-09-25,116.38999938964844,73.51000213623047,232.5,30.670000076293945,48.279998779296875
2018-09-26,115.0199966430664,72.44999694824219,228.8800048828125,30.1299991607666,47.70000076293945
2018-09-27,114.5199966430664,72.94999694824219,227.74000549316406,29.940000534057617,47.77000045776367
2018-09-28,112.83999633789062,71.73999786376953,224.24000549316406,29.459999084472656,46.56999969482422
2018-10-01,113.5,71.93000030517578,225.3300018310547,29.649999618530273,46.630001068115234
2018-10-02,113.97000122070312,71.80000305175781,226.07000732421875,29.579999923706055,46.630001068115234
2018-10-03,115.04000091552734,72.36000061035156,227.77999877929688,30.0,47.11000061035156
2018-10-04,115.2699966430664,72.62000274658203,227.47999572753906,30.43000030517578,47.27000045776367
2018-10-05,114.62000274658203,72.41999816894531,225.7100067138672,30.229999542236328,46.75
2018-10-08,115.31999969482422,72.58999633789062,225.35000610351562,30.270000457763672,47.02000045776367
2018-10-09,114.5199966430664,71.88999938964844,222.91000366210938,29.979999542236328,46.15999984741211
2018-10-10,111.47000122070312,69.94999694824219,214.88999938964844,29.239999771118164,44.619998931884766
2018-10-11,108.12999725341797,68.37999725341797,212.97000122070312,28.360000610351562,43.4900016784668
2018-10-12,106.94999694824219,69.83999633789062,213.8699951171875,28.459999084472656,43.43000030517578
2018-10-15,106.33999633789062,69.20999908447266,215.22000122070312,27.920000076293945,43.470001220703125
2018-10-16,108.62000274658203,69.70999908447266,221.6999969482422,28.530000686645508,45.939998626708984
2018-10-17,109.83000183105469,69.83999633789062,228.27999877929688,28.899999618530273,47.189998626708984
2018-10-18,108.08999633789062,68.62000274658203,224.9499969482422,28.25,46.029998779296875
2018-10-19,107.91000366210938,68.86000061035156,226.9600067138672,28.31999969482422,46.41999816894531
2018-10-22,106.36000061035156,66.58999633789062,221.60000610351562,27.3799991607666,45.11000061035156
2018-10-23,105.25,65.7300033569336,218.55999755859375,27.020000457763672,44.52000045776367
2018-10-24,103.29000091552734,63.79999923706055,209.17999267578125,26.190000534057617,43.4900016784668
2018-10-25,104.86000061035156,64.97000122070312,214.00999450683594,26.59000015258789,44.54999923706055
2018-10-26,103.41999816894531,64.20999908447266,212.36000061035156,26.389999389648438,43.970001220703125
2018-10-29,104.8499984741211,64.3499984741211,214.49000549316406,26.610000610351562,43.95000076293945
2018-10-30,106.69999694824219,64.52999877929688,219.27999877929688,26.780000686645508,44.5
2018-10-31,109.0199966430664,65.45999908447266,225.3699951171875,27.5,45.65999984741211
2018-11-01,108.9800033569336,65.83000183105469,226.97000122070312,27.809999465942383,45.88999938964844
2018-11-02,108.37999725341797,65.91999816894531,229.69000244140625,27.889999389648438,45.95000076293945
2018-11-05,109.08999633789062,67.30000305175781,228.72000122070312,28.059999465942383,45.81999969482422
2018-11-06,109.5999984741211,66.68000030517578,228.1999969482422,28.209999084472656,45.720001220703125
2018-11-07,111.4800033569336,68.26000213623047,231.27999877929688,28.540000915527344,46.61000061035156
2018-11-08,112.37999725341797,67.77999877929688,231.64999389648438,28.8700008392334,46.43000030517578
2018-11-09,111.29000091552734,65.76000213623047,222.64999389648438,28.520000457763672,45.72999954223633
2018-11-12,108.94999694824219,64.20999908447266,206.0500030517578,27.75,44.130001068115234
2018-11-13,109.58999633789062,64.77999877929688,205.0500030517578,27.760000228881836,44.68000030517578
2018-11-14,107.33000183105469,63.5,202.49000549316406,27.209999084472656,43.849998474121094
2018-11-15,110.06999969482422,64.5999984741211,203.74000549316406,27.899999618530273,44.29999923706055
2018-11-16,109.98999786376953,64.94999694824219,202.1199951171875,27.75,44.130001068115234
2018-11-19,110.83000183105469,64.62000274658203,198.22000122070312,27.75,44.40999984741211
2018-11-20,108.44999694824219,62.529998779296875,191.33999633789062,27.3799991607666,43.099998474121094
2018-11-21,107.63999938964844,62.869998931884766,192.60000610351562,27.270000457763672,43.72999954223633
2018-11-23,106.6500015258789,61.75,189.10000610351562,26.969999313354492,43.08000183105469
2018-11-26,109.26000213623047,63.72999954223633,194.33999633789062,27.559999465942383,44.279998779296875
2018-11-27,109.72000122070312,63.459999084472656,193.64999389648438,27.739999771118164,44.04999923706055
2018-11-28,110.94000244140625,65.58000183105469,198.35000610351562,28.43000030517578,45.310001373291016
2018-11-29,110.05999755859375,64.9000015258789,194.85000610351562,28.040000915527344,44.5099983215332
2018-11-30,111.19000244140625,64.79000091552734,190.69000244140625,28.399999618530273,44.38999938964844
2018-12-03,112.23999786376953,65.16000366210938,191.6300048828125,28.540000915527344,45.40999984741211
2018-12-04,107.2300033569336,62.2599983215332,184.30999755859375,26.989999771118164,43.119998931884766
2018-12-06,105.19000244140625,60.060001373291016,184.08999633789062,26.280000686645508,42.61000061035156
2018-12-07,103.29000091552734,58.349998474121094,179.6699981689453,25.43000030517578,41.31999969482422
2018-12-10,101.36000061035156,57.06999969482422,178.8300018310547,24.760000228881836,40.709999084472656
2018-12-11,100.37000274658203,56.220001220703125,176.8000030517578,24.579999923706055,40.619998931884766
2018-12-12,101.0199966430664,55.97999954223633,176.6999969482422,24.520000457763672,40.810001373291016
2018-12-13,101.12000274658203,55.77000045776367,175.9199981689453,24.399999618530273,40.599998474121094
2018-12-14,100.29000091552734,55.02000045776367,172.77000427246094,24.479999542236328,39.63999938964844
2018-12-17,99.01000213623047,54.25,168.00999450683594,24.469999313354492,39.599998474121094
2018-12-18,98.54000091552734,53.93000030517578,171.5,24.469999313354492,39.88999938964844
2018-12-19,97.29000091552734,52.81999969482422,169.25,24.18000030517578,39.29999923706055
2018-12-20,96.44999694824219,52.27000045776367,168.41000366210938,24.110000610351562,38.90999984741211
2018-12-21,94.16999816894531,50.2400016784668,160.0500030517578,23.3700008392334,37.68000030517578
2018-12-24,92.13999938964844,49.2599983215332,156.35000610351562,22.729999542236328,37.0099983215332
2018-12-26,95.95999908447266,51.439998626708984,162.92999267578125,24.110000610351562,39.29999923706055
2018-12-27,97.04000091552734,51.77000045776367,165.41000366210938,24.3700008392334,39.65999984741211
2018-12-28,96.83000183105469,51.83000183105469,163.02999877929688,24.389999389648438,39.369998931884766
2018-12-31,97.62000274658203,52.060001373291016,167.0500030517578,24.639999389648438,39.650001525878906
2019-01-02,99.30999755859375,53.529998779296875,172.02999877929688,24.959999084472656,40.400001525878906
2019-01-03,97.11000061035156,52.560001373291016,169.50999450683594,24.559999465942383,39.68000030517578
2019-01-04,100.69000244140625,55.130001068115234,175.0500030517578,25.579999923706055,41.29999923706055
2019-01-07,100.76000213623047,55.61000061035156,176.02000427246094,25.559999465942383,41.709999084472656
2019-01-08,100.56999969482422,55.459999084472656,175.3699951171875,25.510000228881836,41.45000076293945
2019-01-09,100.4000015258789,56.380001068115234,176.47000122070312,25.760000228881836,41.7400016784668
2019-01-10,100.38999938964844,56.439998626708984,176.0,25.729999542236328,41.65999984741211
2019-01-11,99.91000366210938,56.689998626708984,176.92999267578125,26.030000686645508,41.7400016784668
2019-01-14,100.94000244140625,58.93000030517578,178.72000122070312,26.3700008392334,42.47999954223633
2019-01-15,101.68000030517578,61.380001068115234,179.91000366210938,26.549999237060547,42.880001068115234
2019-01-16,102.5,62.189998626708984,197.0800018310547,28.450000762939453,44.4900016784668
2019-01-17,102.91999816894531,62.470001220703125,199.08999633789062,28.989999771118164,42.529998779296875
2019-01-18,104.58999633789062,63.119998931884766,202.5399932861328,29.299999237060547,43.689998626708984
2019-01-22,102.94000244140625,61.849998474121094,197.67999267578125,29.09000015258789,42.40999984741211
2019-01-23,102.68000030517578,62.130001068115234,196.89999389648438,28.920000076293945,42.150001525878906
2019-01-24,102.73999786376953,62.709999084472656,197.8000030517578,29.079999923706055,42.04999923706055
2019-01-25,103.38999938964844,64.0199966430664,200.74000549316406,29.579999923706055,42.97999954223633
2019-01-28,103.87999725341797,63.849998474121094,199.72000122070312,29.6299991607666,42.650001525878906
2019-01-29,104.16999816894531,63.209999084472656,200.5,29.389999389648438,42.4900016784668
2019-01-30,104.41000366210938,64.22000122070312,202.47999572753906,29.06999969482422,42.790000915527344
2019-01-31,103.5,64.45999908447266,198.00999450683594,28.469999313354492,42.29999923706055
2019-02-01,103.87999725341797,63.66999816894531,196.5399932861328,28.3799991607666,41.81999969482422
2019-02-04,104.25,64.05999755859375,197.72000122070312,28.8799991607666,42.459999084472656
2019-02-05,103.79000091552734,63.810001373291016,198.00999450683594,28.780000686645508,42.45000076293945
2019-02-06,103.73999786376953,63.88999938964844,196.6199951171875,28.729999542236328,42.380001068115234
2019-02-07,102.37999725341797,62.810001373291016,193.07000732421875,28.239999771118164,41.47999954223633
2019-02-08,101.36000061035156,62.0099983215332,191.6699981689453,28.290000915527344,40.810001373291016
2019-02-11,100.87999725341797,61.61000061035156,191.3300018310547,28.40999984741211,40.209999084472656
2019-02-12,102.5999984741211,62.66999816894531,194.49000549316406,28.690000534057617,41.150001525878906
2019-02-13,103.08999633789062,63.040000915527344,194.69000244140625,28.700000762939453,41.189998626708984
2019-02-14,102.41999816894531,62.41999816894531,192.52999877929688,28.389999389648438,40.720001220703125
2019-02-15,105.55000305175781,64.2699966430664,198.5,29.110000610351562,41.9900016784668
2019-02-19,105.18000030517578,64.37999725341797,198.6699981689453,29.1299991607666,42.15999984741211
2019-02-20,105.69000244140625,64.63999938964844,198.60000610351562,29.40999984741211,42.41999816894531
2019-02-21,105.47000122070312,64.31999969482422,196.36000061035156,29.290000915527344,41.959999084472656
2019-02-22,105.0,64.13999938964844,196.0,29.079999923706055,41.790000915527344
2019-02-25,106.0999984741211,64.52999877929688,198.64999389648438,29.270000457763672,42.189998626708984
2019-02-26,105.29000091552734,64.12000274658203,198.89999389648438,29.290000915527344,42.40999984741211
2019-02-27,105.16000366210938,64.4000015258789,198.10000610351562,29.530000686645508,42.560001373291016
2019-02-28,104.36000061035156,63.97999954223633,196.6999969482422,29.079999923706055,41.97999954223633
2019-03-01,104.43000030517578,64.47000122070312,198.1999969482422,29.309999465942383,42.5
2019-03-04,104.19000244140625,63.75,195.97999572753906,29.030000686645508,42.0
2019-03-05,104.11000061035156,62.93000030517578,196.0,29.079999923706055,41.900001525878906
2019-03-06,103.72000122070312,62.5099983215332,194.74000549316406,28.84000015258789,41.619998931884766
2019-03-07,102.97000122070312,61.900001525878906,192.77000427246094,28.549999237060547,41.16999816894531
2019-03-08,103.01000213623047,62.060001373291016,195.24000549316406,28.649999618530273,41.36000061035156
2019-03-11,104.3499984741211,62.310001373291016,195.97000122070312,28.940000534057617,41.849998474121094
2019-03-12,104.04000091552734,62.810001373291016,196.6300048828125,28.940000534057617,42.029998779296875
2019-03-13,104.38999938964844,63.650001525878906,197.25,29.290000915527344,42.40999984741211
2019-03-14,105.33999633789062,64.11000061035156,197.47000122070312,29.459999084472656,42.689998626708984
2019-03-15,106.55000305175781,65.19000244140625,198.25999450683594,29.299999237060547,43.33000183105469
2019-03-18,107.19000244140625,65.93000030517578,202.47000122070312,29.81999969482422,44.029998779296875
2019-03-19,106.80000305175781,65.62999725341797,201.1199951171875,29.649999618530273,43.95000076293945
2019-03-20,104.5199966430664,64.30000305175781,194.32000732421875,28.639999389648438,43.029998779296875
2019-03-21,102.87000274658203,63.90999984741211,194.5800018310547,28.18000030517578,43.130001068115234
2019-03-22,99.76000213623047,60.97999954223633,188.9600067138672,27.010000228881836,41.720001220703125
2019-03-25,98.93000030517578,60.33000183105469,188.50999450683594,26.84000015258789,41.25
2019-03-26,99.91999816894531,61.220001220703125,190.69000244140625,27.209999084472656,41.880001068115234
2019-03-27,99.58000183105469,60.72999954223633,190.02999877929688,27.030000686645508,41.369998931884766
2019-03-28,100.70999908447266,61.97999954223633,191.17999267578125,27.329999923706055,41.93000030517578
2019-03-29,101.2300033569336,62.220001220703125,191.99000549316406,27.59000015258789,42.20000076293945
2019-04-01,104.63999938964844,64.36000061035156,196.74000549316406,28.540000915527344,43.529998779296875
2019-04-02,105.13999938964844,64.41999816894531,197.5,28.8700008392334,43.70000076293945
2019-04-03,105.3499984741211,65.05999755859375,200.86000061035156,28.84000015258789,44.380001068115234
2019-04-04,105.55999755859375,65.81999969482422,202.22999572753906,29.149999618530273,44.93000030517578
2019-04-05,105.30999755859375,65.55000305175781,202.3800048828125,29.079999923706055,44.900001525878906
2019-04-08,105.6500015258789,66.06999969482422,202.5399932861328,29.170000076293945,44.97999954223633
2019-04-09,104.87000274658203,65.19999694824219,200.6199951171875,28.889999389648438,44.2599983215332
2019-04-10,105.33999633789062,65.5199966430664,202.97999572753906,29.06999969482422,44.45000076293945
2019-04-11,106.2300033569336,65.91000366210938,202.8300018310547,29.06999969482422,44.79999923706055
2019-04-12,111.20999908447266,67.41999816894531,207.83999633789062,30.170000076293945,46.689998626708984
2019-04-15,109.94000244140625,67.37999725341797,199.91000366210938,29.84000015258789,46.08000183105469
2019-04-16,111.0999984741211,69.30999755859375,201.83999633789062,29.8799991607666,47.02000045776367
2019-04-17,114.30000305175781,70.3499984741211,207.89999389648438,30.030000686645508,48.2599983215332
2019-04-18,113.45999908447266,69.66999816894531,205.91000366210938,30.030000686645508,47.54999923706055
2019-04-22,113.5999984741211,69.08999633789062,204.60000610351562,30.049999237060547,47.290000915527344
2019-04-23,113.73999786376953,69.19999694824219,204.13999938964844,30.06999969482422,47.349998474121094
2019-04-24,113.55000305175781,68.83000183105469,200.5399932861328,30.020000457763672,47.380001068115234
2019-04-25,113.61000061035156,68.7300033569336,201.39999389648438,30.079999923706055,47.290000915527344
2019-04-26,114.47000122070312,69.51000213623047,203.0800018310547,30.350000381469727,47.88999938964844
2019-04-29,116.12000274658203,71.02999877929688,206.9199981689453,30.770000457763672,48.459999084472656
2019-04-30,116.05000305175781,70.69999694824219,205.9199981689453,30.579999923706055,48.25
2019-05-01,115.16000366210938,69.95999908447266,204.72999572753906,30.260000228881836,47.56999969482422
2019-05-02,115.41000366210938,70.36000061035156,204.99000549316406,30.5,47.810001373291016
2019-05-03,116.12000274658203,70.66999816894531,207.52000427246094,30.709999084472656,48.060001373291016
2019-05-06,115.08999633789062,70.41000366210938,206.42999267578125,30.469999313354492,47.709999084472656
2019-05-07,113.20999908447266,68.16000366210938,202.6300048828125,29.920000076293945,46.709999084472656
2019-05-08,112.61000061035156,68.22000122070312,200.9499969482422,29.799999237060547,46.529998779296875
2019-05-09,112.5199966430664,67.62999725341797,201.6300048828125,29.709999084472656,46.45000076293945
2019-05-10,112.51000213623047,67.9000015258789,202.0500030517578,29.579999923706055,46.34000015258789
2019-05-13,109.44999694824219,64.37999725341797,194.97000122070312,28.25,44.18000030517578
2019-05-14,110.31999969482422,65.26000213623047,196.27999877929688,28.6200008392334,44.0099983215332
2019-05-15,109.9000015258789,64.87000274658203,196.39999389648438,28.290000915527344,43.900001525878906
2019-05-16,111.30999755859375,65.9800033569336,199.13999938964844,28.59000015258789,44.279998779296875
2019-05-17,110.7699966430664,65.06999969482422,197.42999267578125,28.399999618530273,43.880001068115234
2019-05-20,111.3499984741211,64.95999908447266,197.24000549316406,28.399999618530273,43.869998931884766
2019-05-21,111.7300033569336,66.08000183105469,199.11000061035156,28.690000534057617,44.38999938964844
2019-05-22,110.81999969482422,64.66000366210938,195.52000427246094,28.489999771118164,43.4900016784668
2019-05-23,108.63999938964844,63.900001525878906,191.97000122070312,27.760000228881836,42.709999084472656
2019-05-24,109.70999908447266,64.38999938964844,193.0,28.18000030517578,42.959999084472656
2019-05-28,108.5199966430664,63.790000915527344,189.44000244140625,27.899999618530273,42.16999816894531
2019-05-29,108.22000122070312,63.709999084472656,188.0500030517578,27.75,42.189998626708984
2019-05-30,107.05999755859375,63.61000061035156,187.3699951171875,27.15999984741211,41.83000183105469
2019-05-31,105.95999908447266,62.150001525878906,182.49000549316406,26.600000381469727,40.689998626708984
2019-06-03,106.45999908447266,62.61000061035156,183.19000244140625,26.68000030517578,40.72999954223633
2019-06-04,109.73999786376953,65.87999725341797,189.8800048828125,27.920000076293945,42.47999954223633
2019-06-05,110.12999725341797,65.77999877929688,188.44000244140625,27.90999984741211,42.43000030517578
2019-06-06,110.37000274658203,66.47000122070312,189.80999755859375,27.8799991607666,42.810001373291016
2019-06-07,109.16000366210938,65.69000244140625,189.80999755859375,27.530000686645508,42.70000076293945
2019-06-10,110.33999633789062,67.12000274658203,194.1199951171875,28.06999969482422,43.290000915527344
2019-06-11,110.68000030517578,67.87999725341797,194.72999572753906,28.239999771118164,43.66999816894531
2019-06-12,109.2699966430664,66.80999755859375,190.22000122070312,27.950000762939453,42.619998931884766
2019-06-13,109.54000091552734,67.08000183105469,191.4499969482422,27.940000534057617,42.95000076293945
2019-06-14,109.81999969482422,67.4800033569336,191.66000366210938,28.040000915527344,42.81999969482422
2019-06-17,109.22000122070312,66.54000091552734,190.8300018310547,27.93000030517578,42.5099983215332
2019-06-18,110.70999908447266,67.9800033569336,194.97999572753906,28.6200008392334,43.34000015258789
2019-06-19,109.91000366210938,67.58999633789062,195.63999938964844,28.31999969482422,43.13999938964844
2019-06-20,110.19000244140625,68.0999984741211,195.6999969482422,28.270000457763672,43.459999084472656
2019-06-21,109.44000244140625,67.97000122070312,195.94000244140625,28.1200008392334,43.58000183105469
2019-06-24,108.66000366210938,67.41000366210938,197.49000549316406,27.979999542236328,43.06999969482422
2019-06-25,107.76000213623047,66.54000091552734,196.05999755859375,27.760000228881836,42.65999984741211
2019-06-26,108.4800033569336,67.22000122070312,197.00999450683594,27.90999984741211,42.9900016784668
2019-06-27,108.83999633789062,68.1500015258789,199.32000732421875,28.209999084472656,43.4900016784668
2019-06-28,111.80000305175781,70.02999877929688,204.60000610351562,29.0,43.810001373291016
2019-07-01,113.68000030517578,70.73999786376953,206.86000061035156,29.420000076293945,43.95000076293945
2019-07-02,113.80000305175781,70.44000244140625,205.97999572753906,29.149999618530273,43.83000183105469
2019-07-03,112.81999969482422,70.8499984741211,206.0399932861328,29.049999237060547,43.9900016784668
2019-07-05,113.48999786376953,71.4000015258789,207.89999389648438,29.260000228881836,44.209999084472656
2019-07-08,112.87000274658203,71.12999725341797,205.75,29.200000762939453,43.4900016784668
2019-07-09,113.3499984741211,71.55999755859375,207.77000427246094,29.350000381469727,43.779998779296875
2019-07-10,113.0199966430664,71.12999725341797,205.97000122070312,29.020000457763672,43.310001373291016
2019-07-11,114.0999984741211,71.61000061035156,211.35000610351562,29.360000610351562,44.18000030517578
2019-07-12,115.30000305175781,71.7699966430664,213.94000244140625,29.450000762939453,44.869998931884766
2019-07-15,113.9000015258789,71.70999908447266,211.5800018310547,29.219999313354492,44.43000030517578
2019-07-16,115.12000274658203,71.31999969482422,215.52000427246094,28.989999771118164,44.43000030517578
2019-07-17,113.98999786376953,70.81999969482422,213.3000030517578,29.190000534057617,43.77000045776367
2019-07-18,114.66999816894531,71.79000091552734,214.52000427246094,29.479999542236328,44.43000030517578
2019-07-19,113.54000091552734,70.91999816894531,213.52000427246094,29.399999618530273,44.38999938964844
2019-07-22,114.2699966430664,71.11000061035156,214.0,29.56999969482422,44.5
2019-07-23,116.36000061035156,71.98999786376953,219.42999267578125,30.25,45.099998474121094
2019-07-24,116.83000183105469,73.01000213623047,222.02999877929688,30.670000076293945,45.5
2019-07-25,115.70999908447266,71.38999938964844,219.97999572753906,30.34000015258789,44.869998931884766
