Date,JPM,C,GS,BAC,MS
2018-06-28,0.8544384657606077,0.8874071700034735,0.8099241175923567,0.8191699355563985,0.8991905076195993
2018-06-29,0.3073987807272689,0.5179455806502157,0.1998939071259175,0.16421539935702467,0.14969412011730604
2018-07-02,0.7192366285836067,0.5895639716323674,0.7695183227534746,0.5800709193660425,0.6447358106233934
2018-07-03,0.17311995620429743,0.1816637477887097,0.1975300929847039,0.15346096314615804,0.19557223912528413
2018-07-05,0.5257588629067571,0.6806744998607698,0.5362505200200407,0.6243951766820075,0.3272130377515856
2018-07-06,0.5885650948399185,0.7044058126945141,0.6142357613566914,0.5983169312581937,0.679325871186056
2018-07-09,0.9558498823882666,0.9210055617097931,0.9396781189263765,0.9608122884871697,0.9321635877957833
2018-07-10,0.3271441496250048,0.2760394938101205,0.3645702546256894,0.31400850748251985,0.3356645166508631
2018-07-11,0.4338319085202107,0.39309093669738215,0.35846528291635493,0.36669614123512484,0.3175483711824381
2018-07-12,0.6172421698218199,0.7068320432234884,0.6645631226913176,0.5787210653037369,0.6202608644532096
2018-07-13,0.36746195747384985,0.11994329058715789,0.4009551109606291,0.31246561218582364,0.5173217577428837
2018-07-16,0.9734945419184261,0.9581122310956438,0.8975881172174748,0.9746478307405958,0.8302725977884458
2018-07-17,0.4745169138491303,0.46592495307476894,0.446412099570793,0.6840049281032297,0.6218723925661265
2018-07-18,0.7381647331284648,0.672944635925588,0.5186877199444744,0.5997349514007085,0.9323179275618858
2018-07-19,0.16301757815036458,0.24125768833553635,0.3170257652240563,0.18281226188225924,0.20408590945553445
2018-07-20,0.800696703726311,0.5835323452478867,0.7087598890183419,0.8231472493083516,0.6808929448422627
2018-07-23,0.879598983882481,0.8004900443010972,0.7080085737092857,0.8814940277807235,0.7000622112694149
2018-07-24,0.6871856496014694,0.7685838004251215,0.7107625117176585,0.5653538326448646,0.5992359231908038
2018-07-25,0.7318360897900318,0.7129839290200618,0.5817968667458219,0.6853005290531011,0.5155701868780067
2018-07-26,0.4140891397805016,0.3792029749364609,0.5398633650201434,0.3910888002882928,0.46289678209328267
2018-07-27,0.7575854531462057,0.6207830971786082,0.5516251349992334,0.5968354138088862,0.5155628063958592
2018-07-30,0.6619544945196697,0.6974160946158172,0.6322807293561719,0.6908535915052192,0.41499145495916245
2018-07-31,0.15567247434039078,0.37389571503646596,0.3312699987233879,0.20437764352506646,0.3298406034679825
2018-08-01,0.6655675810759768,0.516947893763198,0.34351093955955775,0.7668720420012333,0.31272732171648343
2018-08-02,0.6148862820856899,0.4738208188111915,0.2781311800055336,0.5234015790627148,0.3155851832489063
2018-08-03,0.711332962598983,0.6825236556761185,0.5050613575365908,0.6761172789075188,0.5355245800230154
2018-08-06,0.5026256036206552,0.5069442792418681,0.6854173048608211,0.5066695773166444,0.525831470839436
2018-08-07,0.5994527135598976,0.5069438229145372,0.6895615775154005,0.490066543758607,0.5543523764517356
2018-08-08,0.5537644389499365,0.6601814923074185,0.3366136121960485,0.7144639544209574,0.4820524589566244
2018-08-09,0.2892770671949285,0.23845156742415993,0.2318769345002502,0.34181357069890783,0.21073251611011817
2018-08-10,0.24376137752851046,0.10441780990910879,0.13312506371930882,0.21588577985755714,0.12125084262134964
2018-08-13,0.14729131560386002,0.1912694126009762,0.21321973354235366,0.10709542182716997,0.11891397111134104
2018-08-14,0.6778639671974016,0.7692617223699572,0.7644039704358517,0.7334341734516736,0.7282002053011251
2018-08-15,0.2765647779210856,0.14561436032530253,0.4585709031173247,0.2009727592292902,0.2923406049762923
2018-08-16,0.7400370290252711,0.7846390740686628,0.8329917206135028,0.7646700674658493,0.8415189687682108
2018-08-17,0.4952627140172979,0.5415134879251223,0.5361831448888008,0.5153715063221325,0.5221369563832764
2018-08-20,0.4578711507059294,0.7701366925364536,0.7347418109700418,0.6052686905921721,0.4463253589533053
2018-08-21,0.6638232139335631,0.7305497180902564,0.7691163819580648,0.6201801696793742,0.6094451733182628
2018-08-22,0.4093935045891844,0.4635339991114582,0.5682198804537135,0.46462827024720516,0.5169966933408362
2018-08-23,0.43579147938690693,0.400721955405402,0.20360019936155696,0.38296359855045015,0.27223153749507945
2018-08-24,0.4827553342172572,0.4565940542609424,0.35949150373646704,0.5404641178052437,0.49201811504945225
2018-08-27,0.8700554016188875,0.9069439850834012,0.9567324866111182,0.7941942570813976,0.9620447422054894
2018-08-28,0.3596158847940011,0.5003426560665789,0.46911290917299536,0.4649413628745498,0.5402292610310384
2018-08-29,0.4028801256495501,0.5532977534205887,0.3897583196363319,0.39174236056940037,0.46239581720882705
2018-08-30,0.35856763230026817,0.2038732907115818,0.2868881597422827,0.3913190262077697,0.21869339643234775
2018-08-31,0.3489085322136163,0.43059051724749065,0.32458825974737954,0.43124914506430867,0.27465996324654124
2018-09-04,0.6346242765007707,0.5574633300645965,0.477427162612,0.6639106750038373,0.42665771013100817
2018-09-05,0.36015762195120743,0.42723888385711695,0.48292283425217786,0.5317991130945514,0.49195957450827243
2018-09-06,0.37569398565713846,0.20185535149195183,0.1992243051551715,0.25570970872592885,0.17564477256091424
2018-09-07,0.5505338487980702,0.3479946468558643,0.4258881253701911,0.506846856528335,0.6291633759411374
2018-09-10,0.34786843699538905,0.5002124167418807,0.28105884600821385,0.46445394446986604,0.3485371308488244
2018-09-11,0.6694445728948786,0.43544584255456675,0.30846716563431764,0.5237486373928965,0.4459611899160884
2018-09-12,0.20758872751834534,0.8184042560129327,0.2724578290791308,0.20615326891768493,0.30435177135627356
2018-09-13,0.6054799251091798,0.3835826094573001,0.5144564029899791,0.2750352272578205,0.606660466974173
2018-09-14,0.4902045128075685,0.635957966946668,0.5954441500368176,0.6820515165899856,0.7101455865969056
2018-09-17,0.5806870837550494,0.6187644613315794,0.3426666046478081,0.42148006275553995,0.2565795615250174
2018-09-18,0.6095713855049938,0.6633584054567142,0.6052981649864637,0.43812104062319746,0.5723023958094751
2018-09-19,0.9489462313193395,0.946950962371212,0.9461063802895628,0.9198024994897737,0.9206942964646992
2018-09-20,0.7223632598566363,0.8036040396579921,0.6825048354783724,0.6492843310501003,0.813980981087419
2018-09-21,0.31667337576405297,0.30931804050329864,0.27829605075350217,0.36841518028437464,0.27663767645029236
2018-09-24,0.24880186733603285,0.40484540278055736,0.24327244907945256,0.27853161417817374,0.16369381710004072
2018-09-25,0.4151373794192289,0.3981784198778556,0.4489577337400722,0.43901353426062306,0.34942584069943206
2018-09-26,0.20804464477285597,0.20867950909505614,0.15877400026615449,0.15427225247972837,0.23365916437883277
2018-09-27,0.3738009575788221,0.6662045525243175,0.3650559224057492,0.3414413031821229,0.5225759860993593
2018-09-28,0.16349530625058978,0.17897778316470864,0.16135762378869298,0.1729074538750649,0.08940704022162964
2018-10-01,0.6572929390270732,0.5671200820442944,0.6167448487354675,0.656422854466457,0.5182609917025173
2018-10-02,0.612293365912446,0.4606194051769112,0.57806209846983,0.43686150592765244,0.48693883294670776
2018-10-03,0.7395705007966797,0.6855634897564548,0.678986712235814,0.8037345094802258,0.7189492080902707
2018-10-04,0.5525589376314668,0.5897243610582574,0.45944397041311635,0.8058171226075316,0.5683515192628839
2018-10-05,0.34009850141056464,0.4382300610801662,0.2981701688666945,0.33552563869038127,0.24969300570787503
2018-10-08,0.6638232139335631,0.5598969369239808,0.45216430022579474,0.5327963927033854,0.6229857315638523
2018-10-09,0.30787446019929754,0.288207948392812,0.23434787426615827,0.27408567782156557,0.15124418782700458
2018-10-10,0.06162947854755515,0.08311597404987547,0.03052482246975673,0.09367536113874629,0.0440647791485772
2018-10-11,0.045019774561080736,0.11637763634974975,0.2727488445430818,0.0638509987580609,0.08793971427126664
2018-10-12,0.22323125712376748,0.8844630227668712,0.6013401125508623,0.5882642476733927,0.453061523543012
2018-10-15,0.33844875278015063,0.3001669465521599,0.6509141931341061,0.1398908942599807,0.5093773887930715
2018-10-16,0.9049701026302278,0.6732601921240591,0.9500261271520635,0.8921010274750908,0.9864123328752055
2018-10-17,0.7741634895707017,0.5483154118994672,0.9481679130172642,0.783862240091262,0.9275113066283404
2018-10-18,0.14800375347303962,0.16796166521231623,0.17188886004815535,0.10915581875438218,0.09336895495221506
2018-10-19,0.4477040923341009,0.5874408425766797,0.7080300393206868,0.5622443143487511,0.6818893971069724
2018-10-22,0.16776495460601765,0.05429514995034208,0.08561290076677354,0.050921700677823485,0.06926790074346109
2018-10-23,0.23212650594349082,0.2315595472779338,0.1845954848456628,0.21320638790527277,0.21773055481641684
2018-10-24,0.11685724257946518,0.07000163727876614,0.01603043379577133,0.06101338594598333,0.1047021563987585
2018-10-25,0.8391982820048716,0.8538549588626053,0.905360749874745,0.8198411716834356,0.9079887368536909
2018-10-26,0.17687355712629144,0.25147333317412485,0.29978076221663236,0.3150907821012288,0.21860611632972687
2018-10-29,0.8194160938817713,0.5558879313636088,0.7298608445828971,0.696832594217962,0.47578970251881025
2018-10-30,0.8694202945165156,0.5706856101785057,0.898642386770035,0.6550711081053483,0.7602056049119954
2018-10-31,0.9073096294410117,0.8021012338832237,0.9386816904062402,0.9236615211110518,0.9203202064449082
2018-11-01,0.4847330406803604,0.6380930205275918,0.6687339959017985,0.7541153150299817,0.6062598283037437
2018-11-02,0.34350427454284366,0.5363731457229106,0.7658453445558756,0.5722320742759462,0.5187218911569228
2018-11-05,0.6748686226900954,0.8807318990846573,0.384135511071502,0.6485285029481913,0.4176290450971475
2018-11-06,0.6266741863695835,0.2964389679259405,0.434422170175808,0.6314826765975082,0.4333734832767442
2018-11-07,0.8638485920948876,0.9026856650305539,0.7911537974769071,0.7618194395406238,0.8603820978310032
2018-11-08,0.7108829032057469,0.3409208639098822,0.535382844425001,0.7593844795295127,0.3929029262234666
2018-11-09,0.2465647659661672,0.0678321140572647,0.023241998965410043,0.22944057309971064,0.1901692861370091
2018-11-12,0.0961443838005444,0.10698140510878523,0.005576286568195505,0.07969928385808792,0.03769794837912383
2018-11-13,0.6579355496621135,0.707667784513757,0.36824434394927547,0.5077923353566398,0.7593127222047563
2018-11-14,0.09926055260491631,0.1420840487728965,0.20444248597870923,0.13180418787262585,0.14808960729900353
2018-11-15,0.9321325323177426,0.8416617555419325,0.6477084014085761,0.9154200004145235,0.7183329605878414
2018-11-16,0.4744210515614815,0.6326912570299774,0.2943239106047686,0.3626426530969895,0.3934799268401825
2018-11-19,0.7008692529794529,0.38415034124226743,0.11937199281643217,0.49837262698118456,0.635733268484646
2018-11-20,0.09284012551748429,0.056683245231091105,0.034180232733172056,0.21037938979691098,0.062198444610243216
2018-11-21,0.2952481264596042,0.6331402977242331,0.6571522871531181,0.3951664583193639,0.794968839057094
2018-11-23,0.2568731111420349,0.16380031579102805,0.12980442730244393,0.2483569732861691,0.19297440382661674
2018-11-26,0.9259671127887008,0.9433847258171906,0.9383322045176063,0.8923192890246786,0.9312008696493161
2018-11-27,0.6141722506604412,0.4035508336882246,0.4013232696587797,0.6582301559574131,0.3621305995845902
2018-11-28,0.7737812461482911,0.948094074041751,0.9151343267756645,0.9126088922504898,0.9351587662705164
2018-11-29,0.2845390739763052,0.2747622058805505,0.13507208642422835,0.2046098508274609,0.15841537901988806
2018-11-30,0.7574450100914699,0.4632839009465619,0.10235705337368513,0.7816768338356062,0.4208587261683315
2018-12-03,0.7407176382488377,0.6394343545297592,0.6183950458750201,0.6218319690981187,0.8962754070968187
2018-12-04,0.015120555599866949,0.02618366628398917,0.02476193047103911,0.012487354007703127,0.011745967256469307
2018-12-06,0.11300701914178739,0.04632193130352351,0.4626784007243104,0.08366206674236422,0.23653286367713036
2018-12-07,0.1224871214863366,0.07463192883924928,0.08289720874436687,0.05416445532269875,0.05819640004003376
2018-12-10,0.11624393280113211,0.12088022563287111,0.3727104345035056,0.08342337367783778,0.19431780140258165
2018-12-11,0.24519604310864337,0.20185419342162558,0.22450008220612566,0.32041591995652424,0.4326808517569405
2018-12-12,0.6730170866872388,0.40280259061583573,0.47913144557454357,0.43480427591605897,0.5980343296855152
2018-12-13,0.5237015753569829,0.4148355415814421,0.3792902086012927,0.37398938483777827,0.36322240077931267
2018-12-14,0.278308542403422,0.2232371453358813,0.13243464294041618,0.5821911613094349,0.1005871575470549
2018-12-17,0.19170625284352424,0.21494949265789864,0.06162807234183966,0.48767678686974464,0.4621715854308134
2018-12-18,0.36321022567646544,0.36570914916144576,0.8837839760171764,0.49837262698118456,0.6572763292522644
2018-12-19,0.19294620041094981,0.1336982496410777,0.19396637479334639,0.23391443522931876,0.19394772001511854
2018-12-20,0.26890053500956024,0.27396749726702146,0.36549859638966753,0.4232189143613813,0.26780870808881313
2018-12-21,0.07864943295964962,0.03706877796005465,0.01118784875485609,0.06112623801831972,0.05175578827099183
2018-12-24,0.0922470311521205,0.1447511070587467,0.08913891454959721,0.0775581800230018,0.15697884601101184
2018-12-26,0.976055792082388,0.9718578014216612,0.9779677284350021,0.985985080848392,0.989429556549113
2018-12-27,0.7762889251519014,0.6554148693826862,0.8173036132887948,0.745070586192689,0.6961901228012614
2018-12-28,0.4336402392640987,0.531382852175708,0.17470158642350359,0.5197819555410498,0.31682463575055364
2018-12-31,0.7128175380518953,0.6097698232418934,0.9181466888835345,0.7349604889930262,0.6526677635247535
2019-01-02,0.8656755427093121,0.9278530399847583,0.9487475119174726,0.7841678186794233,0.8539064686642782
2019-01-03,0.08810811330127595,0.1601984250544051,0.17103324347356627,0.17298924406656643,0.1565180880921202
2019-01-04,0.9692744756102556,0.9757338123522152,0.9594653364597993,0.9724234701024245,0.9715479902851494
2019-01-07,0.5152379734062404,0.7042589380148502,0.6329590689175266,0.47789894277137407,0.7117080331473078
2019-01-08,0.4414733794259268,0.43956750026387004,0.3976692579980147,0.44729776327490234,0.3392951183396088
2019-01-09,0.446992091046579,0.8322992708447309,0.6499980032214675,0.7262551901115436,0.6501338407201179
2019-01-10,0.492402018089334,0.5291091527980312,0.4242678956968938,0.46788967506912793,0.4398783642136402
2019-01-11,0.36230958203535674,0.6095790304079882,0.6268666435145508,0.7611313927379777,0.5334393602889623
2019-01-14,0.7582774170897713,0.9646339036614097,0.7315406432352731,0.7854206651696396,0.8391478897839972
2019-01-15,0.6936923844085074,0.9683071241051,0.6588166613556933,0.6647067698200813,0.7014177365303451
2019-01-16,0.7106867282157546,0.783718047483426,0.997968457956795,0.9929551177396728,0.9648643319814536
2019-01-17,0.6111131157723467,0.6112974432916268,0.7331182399728393,0.866028784137803,0.018894720049767003
2019-01-18,0.8526464712545561,0.7367685429243646,0.8454673607624867,0.7433693403722225,0.927898890622987
2019-01-22,0.14884870151538704,0.13834540526262923,0.08299734585586581,0.3226094625991557,0.06326633439825242
2019-01-23,0.42351806082853055,0.6118809093957228,0.39119566462984534,0.3518678256865438,0.34150460283629225
2019-01-24,0.5120523363959513,0.7166740375798822,0.6097417881444801,0.6357721753851662,0.4287310615253068
2019-01-25,0.6693141306370607,0.8803244130166525,0.8121107748991737,0.8456069528618781,0.8883199723917936
2019-01-28,0.6283880136545411,0.4405572461299843,0.36255241833485474,0.542233972458999,0.30950208873655227
2019-01-29,0.5749703708688264,0.2810965833611718,0.5934737047946163,0.30311349822190986,0.3955123637422881
2019-01-30,0.5612092918371145,0.8241943338845212,0.7268462519443842,0.25033406571336964,0.6515371944809112
2019-01-31,0.2671263491003297,0.5931549550137843,0.09679022653018134,0.12432176091990364,0.24244306849088734
2019-02-01,0.5994532770742429,0.24218189875999863,0.3063165663337106,0.41647970261068,0.2440958542701709
2019-02-04,0.596430434756459,0.6488820581122473,0.6437892933965961,0.850761978473858,0.805431229011481
2019-02-05,0.3720595768182123,0.4113114207080387,0.5319628980681971,0.4089175183996059,0.4811712083651357
2019-02-06,0.48143832274258386,0.5336530137520294,0.31568118278335594,0.45297044128340425,0.4464452818019802
2019-02-07,0.18628121280156512,0.17494366808400652,0.1309530322966444,0.16053649815183374,0.12126365065419223
2019-02-08,0.2413047691675959,0.23438836948672928,0.31029840978880974,0.5442893776648156,0.17642286071060959
2019-02-11,0.36350896974225433,0.35351424121963493,0.4474808939715548,0.6055714888663141,0.19512397970586487
2019-02-12,0.862642546664759,0.8401872232300458,0.8350824547031493,0.7273395489624228,0.8997727588039276
2019-02-13,0.6293571036529568,0.6438523849926899,0.5206549430971165,0.5074840609424557,0.5106120042170683
2019-02-14,0.3185408002910518,0.28460133616807454,0.2292873668211982,0.25185348894337123,0.24309332068451128
2019-02-15,0.9545713747125564,0.9339432793992988,0.953641282615197,0.9154355799162511,0.9465068053066396
2019-02-19,0.39649183355190964,0.5446367218446411,0.5162049354185543,0.5163068755421246,0.5835362773215251
2019-02-20,0.6312967569635928,0.6003237990827103,0.48471480391527993,0.722571606327959,0.6317659094025575
2019-02-21,0.4359575751029256,0.3871216309507921,0.22584488022511062,0.39363109391288453,0.25225950298806443
2019-02-22,0.37089745785179473,0.4371837664189982,0.44592414867457586,0.32255572904723695,0.3884362167441
2019-02-25,0.7615448476796454,0.6478646177098125,0.7915290641409295,0.6582854006659352,0.7045689569549732
2019-02-26,0.29139277661623336,0.35563730124968734,0.5265996118666391,0.5162108435265709,0.6102970294905535
2019-02-27,0.45992669132856107,0.6080977994541145,0.38925077271293224,0.6938771657370562,0.5716385372399457
2019-02-28,0.29201337894171625,0.35195512448431276,0.3145770932728658,0.1831887906174947,0.2098768571084014
2019-03-01,0.514535725721972,0.6825815214333381,0.6803337985292469,0.6879241649943529,0.7579650825214215
2019-03-04,0.4298797114834614,0.26055665314772253,0.22729679552148158,0.27460331983958,0.2375113183413994
2019-03-05,0.4732480108002201,0.2323851389410562,0.4965863078501723,0.543053978837636,0.4285266661806412
2019-03-06,0.3899519330150682,0.3486391643609551,0.32965727342743595,0.3000026325772777,0.32978063573501604
2019-03-07,0.30085103308763883,0.28604066094405817,0.24827342239014882,0.2652573352530782,0.25278162775834373
2019-03-08,0.5064246777129954,0.5655928413095792,0.7799893356983979,0.5876907503582812,0.5966011696478247
2019-03-11,0.8065864904307682,0.600082011372002,0.5893640445418831,0.7325033332905951,0.7482989660033638
2019-03-12,0.4111691160727961,0.6902820641405328,0.5801524360414992,0.49837262698118456,0.5893734257797382
2019-03-13,0.5909576213572586,0.7864686785624394,0.5747883837677049,0.7688458988293995,0.6937350022022898
2019-03-14,0.7334879954076247,0.6733168499001899,0.5229042104278441,0.6419563920481347,0.6414471037172337
2019-03-15,0.7805271733858078,0.8356332059284993,0.5958149668740852,0.36137130922362026,0.8007321886235769
2019-03-18,0.6612871722041082,0.753519551505714,0.8883331696071476,0.8522981314739235,0.8178341510854429
2019-03-19,0.3928740795716062,0.39630431554119255,0.32396961788283585,0.3551400568037947,0.4423248565627812
2019-03-20,0.09375321547017984,0.13687407694643627,0.036918756260960243,0.047813387633646766,0.12410102889798977
2019-03-21,0.14871523670492515,0.3620017284692756,0.5286490148136715,0.17253785341238387,0.5430634474777406
2019-03-22,0.043872922579488396,0.024332560487586835,0.05521166985104112,0.027199262023714307,0.04691337915304117
2019-03-25,0.27581246214916283,0.26952943671214813,0.4316056916380035,0.3417088333602972,0.24540802796790548
2019-03-26,0.7522655052503545,0.8070534568490613,0.758434049264989,0.797222969719008,0.8049697090448316
2019-03-27,0.3992973433931926,0.32052819639176644,0.40362096934551894,0.33458799568121406,0.23114092294799074
2019-03-28,0.7779986378447222,0.8774577735818393,0.6448956145979625,0.7509191838433334,0.7776249559658348
2019-03-29,0.6395855262720251,0.5963714071938586,0.6016091117611778,0.7206239567472812,0.637834560402503
2019-04-01,0.963359668878094,0.951328290320629,0.9187800897947653,0.9547924498941707,0.9477263579480752
2019-04-02,0.629422956243932,0.5259473748347414,0.5924256564140923,0.7593844795295127,0.5802160584177078
2019-04-03,0.552503723646673,0.7280966617286138,0.8414960627562813,0.47116822580831214,0.8092422389220748
2019-04-04,0.5523903663231705,0.7591480011582629,0.6624832902813782,0.7444138003408146,0.7580726840083691
2019-04-05,0.427914568079232,0.4066729411667599,0.5132319122312611,0.4358217462729493,0.4705637229889315
2019-04-08,0.5871910160586981,0.6883691587029817,0.5144964762938742,0.5776523869834019,0.5301202214510006
2019-04-09,0.29726500530157013,0.22757698648406682,0.26125601268079984,0.2737378118892504,0.17823690654380647
2019-04-10,0.6214965036917058,0.6208252568115367,0.761974003177012,0.6515524759165275,0.5891839965887341
2019-04-11,0.719315849985587,0.6449588073669119,0.4745925799285843,0.49837262698118456,0.6691725260975563
2019-04-12,0.9828743464692642,0.8970765783910374,0.9184710630618563,0.9647388894748399,0.9738581927933917
2019-04-15,0.21413132858173584,0.4894845074798302,0.024868140768467644,0.2494605614215525,0.21793908277004598
2019-04-16,0.7629993866604259,0.9296787234921752,0.722501641694913,0.5332404211098215,0.8708208526815684
2019-04-17,0.9479545463732272,0.8106775188438943,0.9496657011744452,0.6239419339668998,0.9223227866956204
2019-04-18,0.29806124096669395,0.28777549478286113,0.25934660726363096,0.49837262698118456,0.19499488055946942
2019-04-22,0.53069696851942,0.3139849869367388,0.33125059729037143,0.5157591568021621,0.35601264618076445
2019-04-23,0.5306533953675,0.5417715910787636,0.43507991611974767,0.5157492748550111,0.5177854707092382
2019-04-24,0.44755623740159856,0.37810793098292944,0.135180303012688,0.454907938190216,0.5023991761074944
2019-04-25,0.510445098634688,0.46903101074013037,0.6028686985218089,0.5501107863631078,0.44029846240635995
2019-04-26,0.6993003607021986,0.7534739052627064,0.6956863756802288,0.709896214695514,0.7632317456657671
2019-04-29,0.8281377166219482,0.8888703522723396,0.8640938097064315,0.7980693726140908,0.7493019497430519
2019-04-30,0.4779706874216861,0.3941030731968945,0.3687559777640316,0.3443771086647348,0.3818416366062379
2019-05-01,0.2905864793599705,0.2729893881791913,0.3453479063510889,0.25784131108614206,0.2033902198602699
2019-05-02,0.5574361103606382,0.6395898127730567,0.5268967362105074,0.6883871067155998,0.6064424430258741
2019-05-03,0.6649484435476765,0.6090220182289365,0.7720345192965905,0.6660004764976253,0.6106265045792181
2019-05-06,0.2637991364978108,0.4165235619458335,0.35829695163832986,0.30896908609072604,0.31742400030372103
2019-05-07,0.14191109782304492,0.05823552416042046,0.1275298952361301,0.149433802717995,0.12384524105581667
2019-05-08,0.34879838518002126,0.5247018631087259,0.28675564217257743,0.39533292073441617,0.3930983698866136
2019-05-09,0.4723497759014324,0.3074978581616097,0.5805528569614958,0.4200446007459964,0.44471979322859756
2019-05-10,0.49271208689677976,0.5992271342344943,0.5477485469641334,0.38643081769191073,0.42883792245756186
2019-05-13,0.05858957492600833,0.018340178717891113,0.03320096052549303,0.02090955705867683,0.016018166672110187
2019-05-14,0.7080572396327305,0.7909970219499945,0.6601868049977722,0.7860100195131623,0.39323149201068264
2019-05-15,0.38830000048826346,0.3639814527246065,0.5098456908496155,0.23928445543271795,0.4256392248411831
2019-05-16,0.8036796345512282,0.8390098098118648,0.7983187068191391,0.7416975058267634,0.6857335791350095
2019-05-17,0.3604712079766013,0.21799389855991055,0.2802591368844148,0.33391781661936826,0.28367951571259303
2019-05-20,0.6414903271144761,0.46338891101596746,0.46874097713751095,0.49837262698118456,0.481355865174532
2019-05-21,0.5923044812479424,0.8406448583854441,0.7190573200062845,0.7342150994012121,0.7484094049934056
2019-05-22,0.2797330478029102,0.12498239215578341,0.13119972971227262,0.32682701261443353,0.13044938207964094
2019-05-23,0.10715158389382656,0.25052556808559523,0.12995758055486217,0.0877440598455488,0.15522667548413188
2019-05-24,0.7490716974530491,0.6827838760252886,0.6288003409632726,0.8177637140286128,0.6247416630624492
2019-05-28,0.22444697447337164,0.2944012587581611,0.1271733387475442,0.26745334079663846,0.15014835473190255
2019-05-29,0.4168806409428578,0.4737525127607874,0.30830523125044884,0.3626426530969895,0.4985201203224601
2019-05-30,0.2268112843397606,0.46625886141147277,0.39963701968986076,0.11899971565379425,0.29297968740749386
2019-05-31,0.2352220112602828,0.11204135415370738,0.06992952483115472,0.12450918976892479,0.07507850274675198
2019-06-03,0.6278417659280023,0.6770847072575623,0.591757009371944,0.575487430358627,0.5108802060362827
2019-06-04,0.9554102948676516,0.9776068452642168,0.9692851178136217,0.9779135954135455,0.9750521426928723
2019-06-05,0.5962104258966304,0.46748614062589167,0.30265326485826743,0.4889951018977029,0.45804341911550855
2019-06-06,0.5576747618735409,0.738304683593728,0.6725247879752609,0.470233620342004,0.6919754001092657
2019-06-07,0.22231428460826977,0.25085043301284415,0.49392210321499547,0.22250040132270058,0.4239332320140582
2019-06-10,0.7679623449409092,0.8880463548269683,0.9020065844565262,0.8724712608630064,0.7822362359722337
2019-06-11,0.5830866261228234,0.7530302281653753,0.5745199941410707,0.6476496675968286,0.6882802266218605
